comment,sentiment,confidence,dominant_emotion,article_url
"Същата банка, която погълна на Цветелина банката. Там Туту има безлимитен кредит. Може да харчи, колкото си иска. Няма лимит. Тези ""хора"" са могъща секта, която се управлява от Сатаната. Туту, Шиши и техните шефове от ДС са секта, която убива и краде от времето на бай Тошо. Това са хората, които убиха Людмила Живкова, сина и Тодор Славков младши, жертвите от Петрохан.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Човекът , който подари 3 милиарда евро на турците от Боташ, твърди , че другите управлявали лошо ? Толкова брутална наглост , че обикновеният българин и през ум не му минава , с какъв подлец и двуличник си има работа ! Доказан родоотстъпник!",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Само дурак може да си мисли, че Шиши, Туту, хората зад тях от бившата ДС и роднини от типа на Пашата с чичовци с високи постове в Държава ще се предадат без да се пролее кръв. Едно време пашата спука Туту от бой, който му беше охрана. Тук говорим за ДС, която е завладява съд, прокуратура, политика. Всичко. Радев говори глупости. Знаете ли, че блокират парите във банки с платени данъци без адвокат и съд. И това е голяма банка. Същата банка, която погълна на Цветелина банката. Там Туту има безлим",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
ше превърнеш северозапада в рай чрез фирми на твоите олигарси спонсори . много си прозрачен бе прогресист,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
НЕ НА РАДЕВ,Негативен,0.95,недоволство,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
и ти ше я управляваш правилно и ше засадиш северозападна България с какво??? бегай бе празнодумец !,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Фес с петолъчка,Негативен,0.9,презрение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Това жалко недоразумение нахендрено ни от Москва ни струва по над 500 000 Eвро на ден, над 15 000 000 Eвро на месец и над 180 000 000 Eвро на година. .. И така до 2035 година !!!!!",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Другарю Радев, обичам ви !Ще направя всичко което поискате от мен.Винаги съм готов !",Позитивен,0.95,преданост,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Боя се, че ти самият нямаш управленски опит. Ще се довери на подкрепящият те бекграунд.До къде ще те докарат, не се знае. Битката ти е по-скоро лична - да унищожиш ББ и ДП.",Негативен,0.9,безпокойство,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
На Радев задачата е да свали онези двамата.,Негативен,0.8,напрежение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Точно така е, България не е бедна, но много се краде. Вижте по времето на соца какво чудо се е построила и как е електрифицирано и най отдалеченото селце, безплатно обучение, лекари, зъболекари, гр.транспорт с билет 4 Ст. и после става 6 ст., безплатни спортни школи а бе, много нещо. За 36 г няма направено на четвърт от това. Днешните 1000 лв са по-малко от тогавашните 100 лв. Двамата крадци летят с фалкона, а хората изнемогват. 95% живеят зле. Магнитски да си прибира намагнитени.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Крим е Украйна - завинаги - А България е Европа, другарю зелен чорап! И това не е шаблон или кух лизинг, а осъзната реалност! Просто си нямаш представа какво е да натириш 500000 млади българи обратно в пещерния сталинизъм на другаря ви Путин! Какъв отпор ще има!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Именно ти вече осем (8) години управляваш, понеси отговорност като истински мъж ,а не руска наведена жена със разюздено поведение",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
До: анонименВсички военни пенсионери с пищови ще гласуват за кадър от армията Всички се нагледахме на полицейските номера борисОФ,Негативен,0.9,недоволство,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Радев идва и ще ви измете!,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Треперите нали? Има защо да треперите! ТРЕПЕРЕТЕ.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Както самолетите на летците всичко е вносно и лоша селекция на българите още от училището и ни управлява комунистическата номенклатура,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Именно , Чорапе ! Именно с ""Боташ"" показа колко лошо се управлява страната !!!! Що за наглост и тдиотизъм е точно ти, Зелен чорапе, ти да ломотиш такива простотии !!!??? Няма ли кой да му тегли оловото на тоя нагълпърч ?",Негативен,0.99,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Ами как да е иначе след като винаги в Бг се намират неадеквантици готови да сключат някоя сделка тип Боташ.,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Боташ, представям си как ще я управлявате с Гергов, Tимaджиитe.и Копринката! Гледката ще е трагикомична!!!",Негативен,0.95,ирония,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Щом военен ще ни управлява като в Куба, преди в Аржентина, Мордор, Венецуела....мани-мани. Пък се сетете сами кога военна хунта е знаела да управлява добре някоя държава",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
НИВАТА НЕ ИСКА УПРАВЛЕНИЕ.. НИВАТА ИСКА МОТИКА.... МЪРЗЕЛЛВОЕНЕН,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Парясник от глава на семейство за глава на държава не става. Видяхте ли му офиса с джакузито и работната маса пред него с компаньонките.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"kaзва ни, че небето е синьо?...прогресивен популист",Негативен,0.8,ирония,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Вярно е.,Неутрален,0.9,спокойствие,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Приказки от пауланер гартен. Не била бедна. И на какво е богата? Газ ли има, нефт ли? Каква плодородна земя има на северозапад? Има в Добруджа и в Тракия малко и това е. На северозапад има земя трета категория - полупланинска. Стига сте лъгали народа, че сме богати и с вас на власт ще цъфнем и вържем. Ти със служебните защо не започна поне? Успя да забиеш един байрак в Родопите само. С булгаар булгаар не става тази работа, зелен кауун.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"И този оххлюв се е заразил с мантрата Борисов и Пеевски и ляга и става с тях. А някой най-после ще вземе ли да обясни какво аджеба представлява този модел, защото всички го дрънкат, ама май само дотам.",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"А ти къде беше девет години бе, хасковски кayнь? Ай сик тир.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Долу ЕС и САЩ,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
ЕС и САЩ я управляват 37 г. и значи те са лошо управлявали. Това казва.,Негативен,0.9,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
За два мандата президент не го чух да казва такова нещо. Но виж да глашатаи русофилската пропаганда - всеки ден!,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"ПРЕМАХНАХ ВИ И НЕЖЕЛАЯ ДА ИМАМ НИЩО ОБЩО С ХОРА НА КОИТО ДРУГИ ДЪРПАТ КОНЦИТЕ.ОСТАНЕТЕ СИ ПОДВЛАСТНИ ,НО СКОРО ЩЕ ИЗТРЕЗНЕЕТЕ И ЖИВОТА ПРОДЪЛЖАВА. АЗ ЖИВЕЯ НАИСТИНА В СВОДНА ДЪРЖАВА И НЕ СЕ СТРАХУВАМ ДА ИЗКАЖА ГЛАСНО МНЕНИЕТО СИ.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"България не е бедна а много крадена - Асен Василев. Притопля манджата на протежето си, от което се отрече Радев. Управляваи БОТАШ бе! - Окрадени!!!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"КЪДЕ Е КОМЕНТАРЪТ МИ? КОЙ ВИ ДИРИЖИРА? В БЪЛГАРИЯ ИМА ЛИ ИСТИНСКА ДЕМОКРАЦИЯ ИЛИ Е НЕЩО ПО ПОДОБИЕ? ЖАЛКО ЗА ВАС, ДРУГО МНЕНИЕ ИМАХ.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Някой разбра ли тоя Фелдфебел, какво ще направи за да се развие Северозападът? Че той нищо не каза ? Разбра се само , че ще спира някакви финансови потоци, към някакъв ""модел""? И че всички пари трябва да минат по ...Пътят на Копринката!",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
До: Резидент разединител ГЕРП що закри южен поток. Загуби 100 милярда $ с Белене. Бг требва да излезне ЕС и нАТО сички сте престъпници след 1989.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
До: Дядо от село Повече е 20 г. биле е генерал при ГЕРП и СДС. Съсипал е и армията след СИВ.,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Туй екс секретарката и настоящата съпруга - да те изгони ...в собственото си семейство да е нищо - за държава се натиска,Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Зеления чорап отказа всякакви предложения за дебати. Без сценаристи кръгла нула четящия некролози.,Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"И това го казва човек, който 10 години е бил в управлението на страната.. Кво е дремал? Няма такъв наглец...",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"И себестойността на потока със всички допълнителни станции, за да върви газта не само в една посока е 3млрд лева. Значи този проект ще се избие за 6-7 години. Е нищо де благодарение на теб ще изплащаме Боташ още 13. Колко по-добре ще управляваш, като за 9 години освен омраза и разделение нищо друго не постигна. Само разгради и се опозори. СРАМ",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"До: анонимен 19... Никой не иска нито ЕС, нито пък ОТАН. Нбутаха ни без да питат народа. Продадоха ни, разграбиха нашите ресурси. Дори и пуснаха предателите соломонови сълзи от радост и кефа, че са забаламосали бa лъ *** те.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Гумен гадев да бъде избран, ще ни върне и лева и ТКЗС. Да напуснем ЕС да затворим границите. Без интернет, за да не могат жените да гледат къде тревата е по зелена и да не ходят да се женят на запад. Да седят тука приковани за пералнята и печката и да раждат от 15 годишни. Ще станем 90 милиона и ще бъдем еничарски корпус и плацдарм за бъдеща експанзия на фашистка Русия в Европа, но затова пък С евтин руски газ и нефт. Парното ще е безплатно. Снимките черно бели за носталгията.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Обещавам, че ако ме изберете ще подаря половин България на турците.",Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Стига глупости, където и да пътуваш из северозапада всичко е засято. Колко лошо управлявана, преди 2020 да вдигнеш юмрука се построи така омразния на ППДБ и явно и на теб балкански/турски поток, който за 2025 е направил 560млн печалба, от които 490млн лева са дългосрочни договори направени още с пускането на проекта, 70млн са от свободния капацитет, а ти като дойде освен шарлатаните ни доведе и договора с Боташ, който е 1млн на ден разход. И как ще управляваш ти тогава като ти се видя капацитета",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Само един голям стратег като Радев парсцала може да подпише един уникален договор за пренос на въздух, за 600 000 евро на ден за 13 години..",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
До: Тракийски бачкатор Искате ЕС и НАТО и затова се обезлюди. Там ще са по-високи заплати и сички бегат.,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Радев е много голям стратег, също като Тръмп и Пътинг. Такъв стратег че бабите не знаят къде се мамират като ги видят, от стратегията която излъчват. Абе и тримата са хвани единия, удари другия..",Негативен,0.95,ирония,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"А, да подпишеш договор за въздух под налагане - какво управление е това бе, терикат селски от хасковска околия?",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Резидента Крадеф - изведнъж откри топлата вода...Ам ти къде беше през последните години - за лимонада ли ?Колко служебни правителства назначи бре ?А службите - на кого са подчинени..?Кой назначава шефовете ?Аман от добре подплатени ""спасители""...с джакузи и телячки до леглото...",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"По голяма излагация от тая чорапена кукла на конци няма! Боташ и шарлатаните, които ни натресе ни направиха по бедни. Ти си основна част от проблема.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
А нещо за Боташ каза ли тоя парсцал..,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Че тоя какво е съградил през живота си че ще ""разгражда""? Цял живот е бил на държавната ясла ! Северозападът винаги е бил бастион на комунистите , и затова са най-бедни ! И какво значи , хем е лошо управлявана , хем не е ""бедна""? Тоя наясно ли е ,какви богатии хора земевладелци има в този край ? И той какво ще направи, ще върне ТКЗС-тата ли ? А как ще отреже от някакъв ресурс партии , за които са гласували стотици хиляди българи ? Чного сбъркана личност!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"мистър Боташ управлява 4 година България със служебни министерства. Овладя всички служби, 4 броя конституционни съдии са негови, Сега иска да стане премиер и чрез парламентарната квота да вкара още 2 конституционни съдии, след това е лесно да смени конституцията и да стане като путин пожизнен диктаатор. Народът е *** , ако гласува за ффаттмак",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"България не плаща за войни, а печели от продажбата на боеприпаси. А войната я почна фашистка имперска Русия, защото не и стига територията и не е бедна, а лошо управлявана. И никой не иска да копае картофи, всички искат гражданчета айти на 200 бона. това няма как да промените, освен да ги принудят да доят крави и да копаят царевица.",Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
некадърен президент и 9 правителства назначени от него е равно на лошо управление.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
ТЕ МОГАТ ДА УПРАВЛЯВАТ САМО С РЕПРЕСИИ....... ВИЖДАМЕ КАКВО ПРАВИ СЕГА МИЛИЦИЯТА,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Преди 10 години и китайци се пробваха да развиват земеделие в северозападна България. И те се провалиха. Имаха всичко и капитали, и техника, и работници, и ноухау. Не стана.",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Полит Бюро на Продадена България.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Тоя управляваше 4 от последните 5 години и пак недоволен. Намусено мрънкало.,Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
До къде го докара - да повтаря думите на Асен Василев?!,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"OT 6 ГОДИШЕН МЕЧТАЕ ДА УПРАВЛЯВА..ДЕТСКАТА МУ МЕЧТА, ДРУГА РАБОТА НЕ БАРВА.....ПУТИН ВТОРИ НА БАЛКАНИТЕ...",Негативен,0.9,раздразнение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Не желая на власт да е индивида, чието служебно правителство принуждаваше хората да се инжектират с ковид отровите за да им издаде зелен сертификат, който да им позволи да се забавляват. Фашисти нямат място във властта.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Ония от ДПС на Шиши, като купат от Раковица, та през Кошарник и Младеново до Нов път и Чичо Румен има да се чуди: Кво стана!",Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Б.Борисов: Нито една социология не съм платил, а другите плащат. Какво е това изказване бре, пожарникар? Личи си, че си завършил Магнаурската школа в Симеоново",Негативен,0.95,сарказъм,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Ти въобще някога нещо плащал ли си или,само прибираш в чекмеджето с кюлчетата?",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Що да плащаш като са твоя собственост? На лъжливото пвчарче никой не вярва.,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Вече тикво!,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
На този не може да се вярва и 1%.,Негативен,0.95,недоверие,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Колко десетилетия ходи по грсдове и села бе джитко бибитков да раздаваш пари на ръка?,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Не направихте и един път нормално. И една велоалея. Тези по времето на Фандъкова до последната са кофа жълта боя, сложена някъде си. Много повече се очакваше от вас, бидейки архитекти на бъдещето ни. *** сте, до последния, и за всяка кофа боя за велоалея сте присвоили по милион. И ще ги върнете тия пари.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Не си платил социологията, бащице. Но гласува цялата администрация за вас, заедно със семействата им. На фамилен принцип, както е при мафията.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Гузен негонен бяга!,Негативен,0.85,безпокойство,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Шиши наби канчето на Тиквата и той даде заден. Винаги е бил зависим страхливец.,Негативен,0.98,презрение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Мачкай Радев крадците и продажниците на България. На изборите най-малко с 40% , провицията ще разкаже играта на двете прасета.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Пеевски държи Борисов с видео ,на което Борисов лana дуgyka на Пеевски. Пеевски си поиска ""услугата"" за да не започне неговият човек Сарафов делото по случая Барселона (прокуратурата още не е превела на български испанският доклад). В средите на ГЕРБ знаят за видеото (който не вярва да пита и да проследи реакцията им). В ДПС доста хора са го гледали. В ГЕРБ са ужасени и предпочитат дело за корупция пред това видеото да излезе на яве (въпреки ,че е доста кратко - под минута е).",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Арестът на Бойко беше чудесна новина и можем само да съжаляваме, че т.нар. правосъдна система на България не намери смелост и доблест да го настани там, където му е мястото.",Негативен,0.9,разочарование,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Прокуратурата е толкова смотана, че не може да извади никакви състоятелни аргументи за пред съда. Но некадърниците в тази институция получават тлъсти заплати, само и само да служат като бухалки на Буци и Гуци",Негативен,1.0,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Кое е верно и Кое не? Борисов има ли имот зад границата ни? Има. Има ли дете? Има. Горанов взимал ли е ежемесечно пари от Божков? Взимал е. Арнаудова била ли е посредник между Горанов и Божков, била е. И кое не верно. ТОВА Е предизборна атака. Гледай те повторението по Нова телевизия и ще разберете, защо едни и същи са на първа линия в ""Социологията""? Кольо Колев каза, как се ""печелят"" избори. Който даде най много пари отива първи. Е, къде е истината? Избори ли?",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"""Ало, Ваньо?""""Ти си го Избра"";Резерва на НЗОК;Хазартния бизнес на Божков;""Хемусгейт"";""Кюлчета и пачки"".......Бойчо струва МИЛИАРДИ на държавата....Саздов, аверчето на Бойчо; Саздов, създателят на тенис клуб ""Банкя""; Саздов, шефът на инициативния комитет, издигнал Бойчо за кмет на София;Саздов ПРЕКРАТИ ТИХОМЪЛКОМ широко РЕКЛАМИРАНОТО дело срещу Елена Йончева за 1 МЛН. лв.Йончева изнесе данни за ""Барселонагейт"" за ПРАНЕ на 3.7 МЛН. ЕВРО.ОТКАЗЪТ на Саздов ДА СЪДИ Й ...",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
Герберастките крадци осигуриха и правнуците си. Толкова милиарди откраднаха от ЕС.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Борисов е поне 3 стъпала по-ниско от Румен Радев по интелект, морал и политически ценности. От тук произтичат агресивните атаки на Борисов към всеки опонент, който го превъзхожда.Това агресивно популистко поведение е типично за представителите на ГЕРБ/ СДС, които са изнервени, че властта им се изплъзва и заедно с това завладяната държава.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Тиквата беше тесняк едно време, но като всеки ром миришеше на пушек, дори след баня.",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Всеки знае кои да крадците на милиарди и заради които България е бедна. Това са първи СДС начело с Иван Костов, а след това ГЕРБ начело с Бойко Борисов. И за да са още по-ясно нещата - накрая се обединиха и сега са ГЕРБ-СДС.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"И на никой вече не му прави впечатление израза: ""а купиш социолигия"" /което е абсолютна глупост/, който беше наложен от неграмотния милиционер БОЙКО БОРИСОВ.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"До: ПловдивНе си от Пловдив,а от село,нали?",Негативен,0.85,презрение,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"За какво да ви е благодарен който и да било ! Какво сте направили което е трайно и не сте го поправяли ! Строите едни пътища преди избори който пътища поправяте веднага след избори ! Усвояване едни милиярди със магнитни престъпници , куче влачи рейс диря няма ! За 15 - 20 години на власт така сте се впили в държавния механизъм че благодарение на вас държавност в България няма ! Корупция на всякъде в България и със най голямата си наглост искате награда !",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
"Е да видим резултатите от изборите,да не се окаже,че избирателите на Борисов са гласували за другия Генерал.Представям си физиономията на Бибитков",Негативен,0.85,ирония,https://www.dnes.bg/a/1-bulgaria/717444-borisov-nito-edna-sotsiologiya-ne-sam-platil-a-drugite-plashtat
